trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
31,31,TrialType.Ostrava,4,BlockType.Alternating,2,12,12_d_4.wav,43.0
32,32,TrialType.Czech,4,BlockType.Alternating,2,5,05_st_4.wav,44.0
33,33,TrialType.Czech,1,BlockType.Homogenous,3,63,63_st_4.wav,11.0
34,34,TrialType.Czech,1,BlockType.Homogenous,3,45,45_st_4.wav,12.0
35,35,TrialType.Czech,1,BlockType.Homogenous,3,37,37_st_4.wav,13.0
36,36,TrialType.Czech,1,BlockType.Homogenous,3,18,18_st_4.wav,14.0
37,37,TrialType.Czech,2,BlockType.Alternating,3,4,04_st_4.wav,21.0
38,38,TrialType.Ostrava,2,BlockType.Alternating,3,34,34_d_4.wav,22.0
39,39,TrialType.Czech,2,BlockType.Alternating,3,130,130_st_4.wav,23.0
40,40,TrialType.Ostrava,2,BlockType.Alternating,3,16,16_d_4.wav,24.0
41,41,TrialType.Ostrava,3,BlockType.Homogenous,3,64,64_d_4.wav,31.0
42,42,TrialType.Ostrava,3,BlockType.Homogenous,3,91,91_d_4.wav,32.0
43,43,TrialType.Ostrava,3,BlockType.Homogenous,3,9,09_d_4.wav,33.0
44,44,TrialType.Ostrava,3,BlockType.Homogenous,3,97,97_d_4.wav,34.0
45,45,TrialType.Ostrava,4,BlockType.Alternating,3,46,46_d_4.wav,41.0
46,46,TrialType.Czech,4,BlockType.Alternating,3,69,69_st_4.wav,42.0
47,47,TrialType.Ostrava,4,BlockType.Alternating,3,30,30_d_4.wav,43.0
48,48,TrialType.Czech,4,BlockType.Alternating,3,122,122_st_4.wav,44.0
49,49,TrialType.Czech,1,BlockType.Homogenous,4,11,11_st_4.wav,11.0
50,50,TrialType.Czech,1,BlockType.Homogenous,4,8,08_st_4.wav,12.0
51,51,TrialType.Czech,1,BlockType.Homogenous,4,67,67_st_4.wav,13.0
52,52,TrialType.Czech,1,BlockType.Homogenous,4,51,51_st_4.wav,14.0
53,53,TrialType.Czech,2,BlockType.Alternating,4,6,06_st_4.wav,21.0
54,54,TrialType.Ostrava,2,BlockType.Alternating,4,40,40_d_4.wav,22.0
55,55,TrialType.Czech,2,BlockType.Alternating,4,19,19_st_4.wav,23.0
56,56,TrialType.Ostrava,2,BlockType.Alternating,4,88,88_d_4.wav,24.0
57,57,TrialType.Ostrava,3,BlockType.Homogenous,4,93,93_d_4.wav,31.0
58,58,TrialType.Ostrava,3,BlockType.Homogenous,4,26,26_d_4.wav,32.0
59,59,TrialType.Ostrava,3,BlockType.Homogenous,4,126,126_d_4.wav,33.0
60,60,TrialType.Ostrava,3,BlockType.Homogenous,4,70,70_d_4.wav,34.0
61,61,TrialType.Ostrava,4,BlockType.Alternating,4,112,112_d_4.wav,41.0
62,62,TrialType.Czech,4,BlockType.Alternating,4,38,38_st_4.wav,42.0
63,63,TrialType.Ostrava,4,BlockType.Alternating,4,81,81_d_4.wav,43.0
64,64,TrialType.Czech,4,BlockType.Alternating,4,127,127_st_4.wav,44.0
