trial,trial,condition,block_number,block_type,set_number,stimulus_number,stimulus,trigger
31,31,TrialType.Czech,1,BlockType.Homogenous,2,34,34_st_4.wav,13.0
32,32,TrialType.Czech,1,BlockType.Homogenous,2,5,05_st_4.wav,14.0
33,33,TrialType.Czech,2,BlockType.Alternating,3,62,62_st_4.wav,21.0
34,34,TrialType.Ostrava,2,BlockType.Alternating,3,87,87_d_4.wav,22.0
35,35,TrialType.Czech,2,BlockType.Alternating,3,23,23_st_4.wav,23.0
36,36,TrialType.Ostrava,2,BlockType.Alternating,3,45,45_d_4.wav,24.0
37,37,TrialType.Ostrava,3,BlockType.Homogenous,3,79,79_d_4.wav,31.0
38,38,TrialType.Ostrava,3,BlockType.Homogenous,3,39,39_d_4.wav,32.0
39,39,TrialType.Ostrava,3,BlockType.Homogenous,3,48,48_d_4.wav,33.0
40,40,TrialType.Ostrava,3,BlockType.Homogenous,3,58,58_d_4.wav,34.0
41,41,TrialType.Ostrava,4,BlockType.Alternating,3,84,84_d_4.wav,41.0
42,42,TrialType.Czech,4,BlockType.Alternating,3,25,25_st_4.wav,42.0
43,43,TrialType.Ostrava,4,BlockType.Alternating,3,105,105_d_4.wav,43.0
44,44,TrialType.Czech,4,BlockType.Alternating,3,57,57_st_4.wav,44.0
45,45,TrialType.Czech,1,BlockType.Homogenous,3,22,22_st_4.wav,11.0
46,46,TrialType.Czech,1,BlockType.Homogenous,3,61,61_st_4.wav,12.0
47,47,TrialType.Czech,1,BlockType.Homogenous,3,2,02_st_4.wav,13.0
48,48,TrialType.Czech,1,BlockType.Homogenous,3,8,08_st_4.wav,14.0
49,49,TrialType.Czech,2,BlockType.Alternating,4,14,14_st_4.wav,21.0
50,50,TrialType.Ostrava,2,BlockType.Alternating,4,114,114_d_4.wav,22.0
51,51,TrialType.Czech,2,BlockType.Alternating,4,92,92_st_4.wav,23.0
52,52,TrialType.Ostrava,2,BlockType.Alternating,4,99,99_d_4.wav,24.0
53,53,TrialType.Ostrava,3,BlockType.Homogenous,4,118,118_d_4.wav,31.0
54,54,TrialType.Ostrava,3,BlockType.Homogenous,4,121,121_d_4.wav,32.0
55,55,TrialType.Ostrava,3,BlockType.Homogenous,4,3,03_d_4.wav,33.0
56,56,TrialType.Ostrava,3,BlockType.Homogenous,4,56,56_d_4.wav,34.0
57,57,TrialType.Ostrava,4,BlockType.Alternating,4,54,54_d_4.wav,41.0
58,58,TrialType.Czech,4,BlockType.Alternating,4,26,26_st_4.wav,42.0
59,59,TrialType.Ostrava,4,BlockType.Alternating,4,125,125_d_4.wav,43.0
60,60,TrialType.Czech,4,BlockType.Alternating,4,106,106_st_4.wav,44.0
61,61,TrialType.Czech,1,BlockType.Homogenous,4,132,132_st_4.wav,11.0
62,62,TrialType.Czech,1,BlockType.Homogenous,4,80,80_st_4.wav,12.0
63,63,TrialType.Czech,1,BlockType.Homogenous,4,116,116_st_4.wav,13.0
64,64,TrialType.Czech,1,BlockType.Homogenous,4,46,46_st_4.wav,14.0
